text,num1_poltics,num2_poltics,num3_poltics
🎉🎉🎉🎉,0,0,0
"""好""會推卸責任的""人""",0,0,0
開頭那些人是誰？,0,0,0
"這麼清廉平民的總統
你們還不投嗎
愛莉莎莎有遠見
妳好棒 給妳讚讚",1,0,0
小強也是滿可憐的😊,0,0,0
少汙辱李登輝好嗎🙄,0,0,0
尊重韓的決定. 侯不合格 國民黨上層的行為太差 國民黨只會越來越爛.,0,0,-1
俊憲委員好久沒來，她以前都是週四來上，雖然今天中間有中離一段時間，但節目尾聲還是有回來😂,0,0,0
對耶！原來如此👌,0,0,0
"沒土地的猶太人, 剛好玩“金融”....

馬雲也想, 恒大更想（馬雲炮轟金融官員, 阻他發達）！",0,0,-
舔朝廷跟舔共一樣可恥好嗎，側翼不管是哪個黨派的都噁心~,0,0,0
你見過毛澤東或共產黨道歉嗎？😂😂,0,0,0
科p可以請你好好學英文嗎? 每天烙一些奇怪發音的臺式英語...,0,0,0
"阿北邏輯思維屌打臺灣檯面所有政客 只有他才是真正的政治人物
務實勤奮 敢做對的事有什麼理由不護送他進總統府",1,0,0
是的，就是這樣，我小時候麵包真的算是奢侈品，偶爾能吃一塊就很開心，自己煮就是最省的,0,0,0
其實看政見發表會就一目瞭然 誰對臺灣未來規劃比較用心 他就是我們的選哲,1,0,0
給我強哥其餘免談,0,0,0
難怪東森狂幫猴猴  那麼沒料硬要捧,0,0,-1
侯友宜真的很空，就沒那個料要去裝有那個格局，要不是他代表國民黨，有人會選他?,0,0,-1
我流淚聽完,0,0,0
超同意，笑死,0,0,0
怎麼不是侯朱配！？昏...,0,0,0
好的;投柯,1,0,0
"感謝正面報導柯文哲的媒體
這種氛圍下還願意報導小黨的聲音
真心感謝！！",-,0,0
阿伯加油！,1,0,0
你有多數立委跟地首長嗎?,0,0,0
納悶 民進黨跟賴就是負面話題頗多 為何民調是第一 而且又多很多!!,0,-,0
計算機吧全包每年應屆生30W人民幣左右折檯幣一百五十萬吧,0,0,0
禍國害民還恬不知恥,0,0,0
沒料，年輕人哪裡會用室話，還不如直接街頭民調，這步棋到底是怎麼想的,-,0,0
八年了,0,-,0
笑死,0,0,0
上一次呂秀蓮副總統，要參加大選，代表喜樂島，而喜樂島大批連署書卻是半路被劫，至今仍沒查出結果。,0,0,0
"副總統參選人，竟然自己開國際記者會
荒唐！黑白來！
賴清德，你這個正的，被人置於何地。
悲哀！",0,-1,0
就犯法還硬選，不能悄悄下臺就好嗎？硬幹會讓人反感。當人民都笨蛋？！,0,0,0
回答：軍訓我國中就有了，我讀私校所以不是很清楚公立國中有沒有。就像柯P說的這很複雜很多層面都是原因之一，但至少我們要一一抽絲剝繭其種種原因來降低發生的機率。以我當學生時候的經驗壞學生即使不怕老師但都怕教官，教官也會對諄諄教誨感化他們，教官會抓偷抽煙的、翻牆的，在外面打羣架的，帶回來好好跟導師溝通並加強輔導，我媽曾是那間私校夜間部班導所以他很知道教官在學校的益處大於壞處（我是想不到有什麼壞處啦）,-,0,0
,0,0,0
+1,0,0,0
蔡英文行嗎😅,0,0,0
看不出來我是大陸人嗎😀,0,0,0
"Keep promise? Keep cheating, keep changing 😅 柯文哲表Kp啦 Kc啦",-,0,0
柯文哲選擇徐春鶯就是因爲大家都愛毛主席,-1,0,0
😂😂😂😂,0,0,0
以她的經歷還好吧。,0,0,0
真的。,0,0,0
你支持誰是你的自由，大聲對所有人說，一邊說我支持誰，又說我是別人粉，你是嫌你現在支持者丟臉是不是,0,0,0
投柯👍,1,0,0
支持國昌老師,1,0,0
堅定支持柯P，支持民眾黨👍,1,0,0
堅定投柯，支持國昌老師,1,0,0
"唯 1 選哲 ，臺灣會盈！
藍綠會過去，民眾有未來！",1,-1,-1
投柯，拚一次,1,0,0
黑道黨黑道黨黑道黨,0,0,0
你不也罵過龜孫,0,0,0
這節目就像大陸的司馬南和胡錫進一樣專門滿足水平不高的觀衆需求，說一些他們愛聽的話題和觀點，阿諛奉承味道很濃，雖然立場不同但本質一樣，主打忽悠,0,0,0
打過來就死戰，烏克蘭第二也要打！,0,0,0
😂,0,0,0
絕對要給另外一個顏色有機會、藍綠一樣…..,0,-1,-1
我也有捐,0,0,0
混蛋執政😂,0,0,0
"趙少康的想法很正確，他心中是想幫侯友宜，幫國民黨勝選,讚！讚！",0,0,1
我全家都投柯！公平正義要實現了,1,0,0
反正藍綠也從有總統選舉以來都各演了那麼多年了，換個人演有什麼關係，最差也就讓柯四年後下架而已，總比持續困在藍綠漩渦裡有機會,-,-1,-1
你們真的是不食人間煙火，活在象牙塔裹，做著很不一様的夢。當品格沒有了。什麼都沒有了。,0,0,0
"開放中生、中資來臺，臺灣薪水掉一半、房價漲一倍。臺灣的年輕人，你們準備好了嗎?
臺灣的年輕人，別再當「苦粉」了！投票給「不會當選的」Loser，自己也會變成Loser！  :face-purple-sweating:",-,0,0
民眾黨走自己的路就是完蛋，想選上總統，想棄保效應發生，別傻了歷史証明不可能！,-1,0,0
"KP誠信人緣差募款難,找個金控金主搭檔參選以免選後傾家蕩產家破人亡!?",-1,0,0
範姐太帥了,0,0,0
侯柯配+1，迫不及待看柯幫侯提鞋，運氣好可以提四年，我到要看看柯當副的如何改變臺灣！與其這樣，倒不如當個優質的在野黨，強力監督國民黨民進黨，四年後還有機會再選，臺灣人民也會感謝他！,0,-,-
沒穩贏猴豬不會上牌桌了 太天真了,0,0,0
以後國民黨用民調的立委議員市長候選人沒用這套民主初選制度一律拒投 金老師說了民調會禍國禍民😂😂😂😂,0,0,-1
好的 投柯 也支持猴康繼續為大家帶來歡笑😆,1,0,0
最近開始做街坊民調跟公佈內參，猴猴連深藍苗栗國長者居多的市場都輸柯😂😂😂😂加上年輕族羣柯直接過半，猴森臺名嘴跟無籽假真的可以開始跳樓了😂😂😂1118慘案再現，美麗島號稱民調17%的柯，連國民黨內參給你猴寶貝配個最頂級副手來比都被柯電歪😂😂😂,-,0,-1
說的好，民主初選的方法大問題，不會因爲折衷而消失！朱金猴說的越多越是打臉自己！,0,0,0
質詢臺上和辯論臺上還是截然不同，在質詢臺上委員只攻，在辯論臺上攻守雙兼，一攻一守強弱立馬分辨，再來知識範圍之廣不容輕忽，況且吳還是能嫩。要下場就是要打贏，至少也要打得漂亮，非認真準備不可。,0,0,0
+1,0,0,0
沒事，2018我們已經經歷過藍綠夾殺仍能創造奇蹟，我們只會越戰越勇!,0,-1,-
+1,0,0,0
賴著不拆，趙樣不辭,0,-1,-1
這種頻道我拒看,0,0,0
騙人的~一定是P圖的~~要是這樣的話那不就他當選了!,0,0,0
"一鄉二里共三夫子不識四書五經六義，竟敢教七八九子，十分大膽！
十室九貧湊得八兩七錢六分五毫四釐，尚且三心二意，一等下流！
哪一句說柯？好像兩句都是耶 ..",0,0,0
人慾 便是 天道,0,0,0
一定投柯阿伯(我個人),1,0,0
如果我是賴清德的話.我要猴魷魚給我凱旋院.我就放棄總統選舉,0,-,-1
凝觀姊真的讚👍🏾,0,0,0
"柯 正
郭 副
侯 行政院長
結案",1,0,-
噁心造假臺都不怕報應的！悲哀,0,0,0
"謝謝你做的這支影片，很有心！
2024唯一支持柯文哲",1,0,0
死老害 你應該會覺得dcard 8成的人都三觀不正啦,0,0,0
ok我說太衝了 我的錯,0,0,0
書讀呆了！不知道人性險惡！,0,0,0
看一下吳念真拍攝的“多桑”電影！,0,0,0
事實是人本就複雜。硬要拿自己一套去束縛別人來當作綱常還說什麼人不照天理。天理不是你家說的算好嗎？,0,0,0
電視臺80%，藍臺只有T臺，中視，沒了。東森中間的，中天是完了過了，鏡子居然是藍什麼肖話，寰宇也是綠的。報紙是藍的優一點。,0,-,-
我覺得再作3集都可以,0,0,0
不能光說賴，還有個美國人蕭美琴呢,0,-1,0
踏實做了8年市長，跟韓國瑜想一步登天比？,0,-,-1
是背叛還是理念不合？判斷沒有很難，什麼人、什麼水準、講什麼話，抹黑講屁話的人永遠都有，就像你😂😂😂,0,0,0
"棄藍綠，保臺灣
藍綠倒，臺灣好
藍綠會過去，民眾有未來

選賢與能
把國家還給你
唯一支持柯文哲
國家才有希望",1,-1,-1
"選賢與能
把國家還給你
唯一支持柯文哲
國家才有希望

現在唯一要改變
就是年長者對
柯p的既有印象
多多向週遭或自己的羣組
宣揚柯p的政績與理念",1,0,0
"太離譜了！！！
太離譜了！！！
唯一支持1號柯文哲🎉😊",1,0,0
"我是兩個小孩子的爸爸
之前有投過國民黨跟民進黨
這一次為了
臺灣的未來
小孩的未來
我這一次選擇柯文哲
選賢與能
把國家還給你
唯一支持1號柯文哲
國家才有希望🎉😊",1,-,-
柯自己選絕對也不會贏 別忘了去年韓粉552萬票 這次兩個人分票 會贏賴才有鬼！,-1,0,-
柯想當停車場場長? 😂,-1,0,0
看來這邊也跟藍綠自ㄨㄟˋ臺沒兩樣   白粉自ㄨㄟˋ臺,-1,-,-
想問刮民黨爲什麼不遵守統一黨綱,0,0,0
+1,0,0,0
最大在野黨怎好意思.一直提要剛成立沒多久的小黨讓多少.還要丟臉多久?😂候正不會贏啦!還看不清嗎？蠢到極點...,0,0,0
是臺灣歷史上最優秀的大使,0,0,0
整個市場超過一半是柯粉的感覺XD,-1,0,0
政治的核心是財政紀律加上執行力。除了提出政見最完整外，也只有柯文哲具備財政紀律及執行力，其他兩黨只會亂花錢、開空頭支票。,1,0,0
這個手勢就是你好我好大家好,0,0,0
開除黨籍啦 敢不敢？ 黨主席當假的喔！,0,0,0
：）,0,0,0
我以柯P的支持者為榮！很開心同為支持臺灣美好未來的小草為榮❤❤❤❤❤,1,0,0
侯辦都承認賴皮寮是違法的，新北市長為何不拆？,0,-1,0
我是有到造勢場合的壯世代，其實覺得中老年還不少，年輕人感覺3-40歲的較多，感覺出社會的年輕人較能感受非改革不可，大家幫忙催一催學生的年輕票❤,-,0,0
大家加油!!放假要回南部說服家中長輩親戚，已說服爸媽，爸爸靠國昌老師的直播慢慢看，媽媽靠KP那部生與死的影片已被圈粉，大家一票一票的拉一定有希望,1,0,0
麒麟9000S產自東莞松山湖。,0,0,0
陳吉仲玩蛋的笑死😂,0,0,0
呼逹啦～～～～～～😁😁😁,0,0,0
"林世堅的一黨救一人翻版
知錯能改 否則兵敗如山倒
立委恐怕也完了",0,0,0
韓是被朱給封殺，不讓他出頭，因為給韓出頭？對某些大老國，有利益衝突！,0,0,0
腳小的國黨，不敢比民調阿，因為柯聲望最好！所以國黨，不想接受民調阿！只會出凹步而已！其實跟國黨合作也沒多好！,1,0,0
證據有阿 國昌老師不是提供了 我就問 選舉當前 敢辦? 你都看三民自頻道 看的到真相??,1,-,0
這些工寮全部拆掉啦 噁心至極,0,-1,0
農地一甲頂多600萬而已,1,0,0
違建就要拆.拆後取得正當建照後能捐，這是常識。,0,1,0
"沒去造勢現場, 但, 投票日, 誰都無法阻止我投柯P...",1,0,0
馬英九，跟著蔣經國那麼久，但是沒學到蔣經國先生的一點的治國經驗，,0,0,-
最後那個寡人、孤家的回答令我好震撼,0,0,0
民調根本不準，我們家人以及同事都支持柯文哲！,1,0,0
"阿伯代表的是認真做事臺灣人的精神, 靠藍綠政治只剩下分贓哪來的改革?要送阿伯入政府而且要有足夠權力談改革才有用啦!!",1,-,-
認真的人才能代表臺灣的精神，加油,0,0,0
外交部實在太讓人失望了。只在場外就已經是民進黨的高標了嗎？實在官僚....該換人做了吧。感謝吳委員在如此逆境下仍找機會突圍。,0,-1,0
連年滿意度吊車尾.. 放心什麼!!!!,0,0,0
"以前很喜歡看這個節目, 但現在很討厭了... 爛!!!!!!! 已退訂!!",0,0,0
侯友宜沒有總統格局,0,0,-1
總統是備位元首,0,0,0
畜長很會欸，還知道用雨傘遮蓋,0,0,0
賴清德連面對都不敢面對，還講一堆廢話,0,-1,0
這節目是在獎勵酸民 支持酸民嗎？竟然會把酸民的話當成是重要言論 拿來做題目 真可悲 夜夜秀有始以來最失敗的單元,0,0,0
基進黨已淪為側翼,0,0,0
他如果真的當選也是有他的好處啦，當然會有更多的笑話可以看,0,0,0
覺得貴就抵制，讓他不能當選😂,0,0,0
難怪你們一直輸輸輸，就是做的「不夠氣魄體面」啦，整個就是一個無力，也讓選民無感,0,0,0
喔民進黨黨員夥同國民黨黨員爆料事實然後再自導自演的自爆，你真有邏輯。,0,-,-
哦是喔，為什麼這貨還能上節目瞎扯卻不用被處罰,0,0,0
每一票，都聽我自己的話,0,0,0
像楊文科吧？！,0,0,0
我也是 但還是認痛聽完,0,0,0
唯一支持柯盈。但我必須要說吳副手的表達能力需要加強。她是適合提出這個議題的人，但是她完全讀稿而且不夠流暢。如果是講述自己的故事，就不應該用讀的。如果這樣那立院質詢和副手辯論的時候也是會很困難。,1,0,0
"其實混血兒的成長及心靈社會大衆都瞭解,不能高標準要求。
但，她是要選臺灣大位的，各方都要嚴格被檢視。
妳若是社會一般人，誰會放大尺度去看她。",0,0,0
吳她長得真的很…不知所云，抱歉我講話水準低，但實在忍不住。,0,0,0
你們是不是在欺負礦工的兒子。,0,-,0
說實話一間酒店如果完全照規矩正常營業，就是人類的一個交流娛樂場所，但傳統印象就是酒店就跟黑的有關。,0,0,0
沒人想上啊，肯定民進黨的人要先上第一線吧，我們站第二線，他們整天喊抗中保臺，肯定要衝第一吧！,0,-,0
唯一支持韓國瑜~永遠支持韓國瑜~就是挺韓~,0,0,1
言論自由😅,0,0,0
ㄅ,0,0,0
真想吐 XD,0,0,0
喜歡李貴敏問政犀利客氣為人民發聲,0,0,0
螢光綠大哥應該收編柯團隊👍,-,-,0
臺南的力量就是綠色繼續AAAAA，5A市長轉戰5AAAAAA總統，通通5A,0,-1,0
豬八戒四號，輸應該,0,0,0
越來越像則倫斯基,0,0,0
高虹安應該會潛逃，這樣才不會把線牽到J跟滿,-1,0,0
❤❤❤❤❤,0,0,0
好笑 到底誰蹭誰？,0,0,0
",這些臺的中共幹部取得中華民國的公民資格,目前
規定,這需要在臺灣居住滿六年以目前有大約三十五萬中國配偶在臺灣。即使他們必須
先宣佈放棄中華人民共和國國籍,才能取得中華民國國籍,但這也無法保證,這些大陸配
偶,例如說,她們之中有些人是被中情報單位派臺灣的,並不會事支持中國共產黨在
臺灣目標的活動。
同樣的情況也適用於被派臺灣事工作的那些中共幹部,在法規作過一連串修法後,
這些人要臺灣已經變得更容易雖然他們大部分都是來臺灣事合法工作的,但我們還是
可以假設,其中有一部分是由國臺或中國情報單位控制的。他們在臺事多種工作,像是
收集情報,或是幫助資金流通,用資助地活動幫派、賣淫、商人、新聞記者、大陸
Get this book in print
起 象薯事
島嶼無戰事:不願面對的和平假象
By寇證將(J.MichaeCole)
什麼資格才可當中共幹部
About this book
My library
My History
Terms of Service
Published by商周出版.Copyright
Go
Coby",0,0,0
